"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
1657,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",93,"n.a. (11)",1657,"Pozo-Lorente",NA,"Municipality","Municipality"
1658,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",93,"n.a. (11)",1658,"Valdeganga",NA,"Municipality","Municipality"
1659,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",93,"n.a. (11)",1659,"Villa de Ves",NA,"Municipality","Municipality"
1660,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",93,"n.a. (11)",1660,"Villamalea",NA,"Municipality","Municipality"
1661,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",93,"n.a. (11)",1661,"Villatoya",NA,"Municipality","Municipality"
1662,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",93,"n.a. (11)",1662,"Villavaliente",NA,"Municipality","Municipality"
1663,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",94,"n.a. (12)",1663,"Almansa",NA,"Municipality","Municipality"
1664,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",94,"n.a. (12)",1664,"Alpera",NA,"Municipality","Municipality"
1665,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",94,"n.a. (12)",1665,"Bonete",NA,"Municipality","Municipality"
1666,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",94,"n.a. (12)",1666,"Caudete",NA,"Municipality","Municipality"
1667,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",94,"n.a. (12)",1667,"Fuente-Álamo",NA,"Municipality","Municipality"
1668,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",94,"n.a. (12)",1668,"Montealegre del Castillo",NA,"Municipality","Municipality"
1669,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",95,"n.a. (13)",1669,"Ayna",NA,"Municipality","Municipality"
1670,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",95,"n.a. (13)",1670,"Bogarra",NA,"Municipality","Municipality"
1671,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",95,"n.a. (13)",1671,"Elche de la Sierra",NA,"Municipality","Municipality"
1672,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",95,"n.a. (13)",1672,"Férez",NA,"Municipality","Municipality"
1673,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",95,"n.a. (13)",1673,"Letur",NA,"Municipality","Municipality"
1674,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",95,"n.a. (13)",1674,"Molinicos",NA,"Municipality","Municipality"
1675,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",95,"n.a. (13)",1675,"Nerpio",NA,"Municipality","Municipality"
1676,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",95,"n.a. (13)",1676,"Socovos",NA,"Municipality","Municipality"
1677,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",95,"n.a. (13)",1677,"Yeste",NA,"Municipality","Municipality"
1678,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",96,"n.a. (14)",1678,"Albatana",NA,"Municipality","Municipality"
1679,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",96,"n.a. (14)",1679,"Hellín",NA,"Municipality","Municipality"
1680,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",96,"n.a. (14)",1680,"Liétor",NA,"Municipality","Municipality"
1681,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",96,"n.a. (14)",1681,"Ontur",NA,"Municipality","Municipality"
1682,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",96,"n.a. (14)",1682,"Pozohondo",NA,"Municipality","Municipality"
1683,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",96,"n.a. (14)",1683,"Tobarra",NA,"Municipality","Municipality"
1684,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",97,"n.a. (8)",1684,"El Bonillo",NA,"Municipality","Municipality"
1685,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",97,"n.a. (8)",1685,"Fuensanta",NA,"Municipality","Municipality"
1686,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",97,"n.a. (8)",1686,"La Roda",NA,"Municipality","Municipality"
1687,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",97,"n.a. (8)",1687,"Lezuza",NA,"Municipality","Municipality"
1688,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",97,"n.a. (8)",1688,"Minaya",NA,"Municipality","Municipality"
1689,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",97,"n.a. (8)",1689,"Munera",NA,"Municipality","Municipality"
1690,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",97,"n.a. (8)",1690,"Ossa de Montiel",NA,"Municipality","Municipality"
1691,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",97,"n.a. (8)",1691,"Tarazona de la Mancha",NA,"Municipality","Municipality"
1692,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",97,"n.a. (8)",1692,"Villalgordo del Júcar",NA,"Municipality","Municipality"
1693,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",97,"n.a. (8)",1693,"Villarrobledo",NA,"Municipality","Municipality"
1694,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1694,"Alcaraz",NA,"Municipality","Municipality"
1695,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1695,"Balazote",NA,"Municipality","Municipality"
1696,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1696,"Bienservida",NA,"Municipality","Municipality"
1697,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1697,"Casas de Lázaro",NA,"Municipality","Municipality"
1698,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1698,"Comunidad de Cotillas y Villaverde de Guadalimar",NA,"Municipality","Municipality"
1699,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1699,"Cotillas",NA,"Municipality","Municipality"
1700,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1700,"El Ballestero",NA,"Municipality","Municipality"
1701,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1701,"Masegoso",NA,"Municipality","Municipality"
1702,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1702,"Paterna del Madera",NA,"Municipality","Municipality"
1703,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1703,"Peñascosa",NA,"Municipality","Municipality"
1704,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1704,"Povedilla",NA,"Municipality","Municipality"
1705,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1705,"Riópar",NA,"Municipality","Municipality"
1706,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1706,"Robledo",NA,"Municipality","Municipality"
1707,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1707,"Salobre",NA,"Municipality","Municipality"
1708,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1708,"San Pedro",NA,"Municipality","Municipality"
1709,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1709,"Vianos",NA,"Municipality","Municipality"
1710,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1710,"Villapalacios",NA,"Municipality","Municipality"
1711,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1711,"Villaverde de Guadalimar",NA,"Municipality","Municipality"
1712,215,"ESP","Spain",4,"Castilla-La Mancha",13,"Albacete",98,"n.a. (9)",1712,"Viveros",NA,"Municipality","Municipality"
1713,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1713,"Alcázar de San Juan",NA,"Municipality","Municipality"
1714,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1714,"Arenales de San Gregorio",NA,"Municipality","Municipality"
1715,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1715,"Arenas de San Juan",NA,"Municipality","Municipality"
1716,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1716,"Argamasilla de Alba",NA,"Municipality","Municipality"
1717,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1717,"Campo de Criptana",NA,"Municipality","Municipality"
1718,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1718,"Daimiel",NA,"Municipality","Municipality"
1719,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1719,"Herencia",NA,"Municipality","Municipality"
1720,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1720,"La Solana",NA,"Municipality","Municipality"
1721,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1721,"Las Labores",NA,"Municipality","Municipality"
1722,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1722,"Llanos del Caudillo",NA,"Municipality","Municipality"
1723,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1723,"Manzanares",NA,"Municipality","Municipality"
1724,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1724,"Membrilla",NA,"Municipality","Municipality"
1725,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1725,"Pedro Muñoz",NA,"Municipality","Municipality"
1726,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1726,"Puerto Lápice",NA,"Municipality","Municipality"
1727,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1727,"Ruidera",NA,"Municipality","Municipality"
1728,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1728,"San Carlos del Valle",NA,"Municipality","Municipality"
1729,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1729,"Santa Cruz de Mudela",NA,"Municipality","Municipality"
1730,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1730,"Socuéllamos",NA,"Municipality","Municipality"
1731,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1731,"Tomelloso",NA,"Municipality","Municipality"
1732,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1732,"Valdepeñas",NA,"Municipality","Municipality"
1733,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1733,"Villarrubia de los Ojos",NA,"Municipality","Municipality"
1734,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",99,"n.a. (79)",1734,"Villarta de San Juan",NA,"Municipality","Municipality"
1735,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1735,"Alcolea de Calatrava",NA,"Municipality","Municipality"
1736,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1736,"Aldea del Rey",NA,"Municipality","Municipality"
1737,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1737,"Almagro",NA,"Municipality","Municipality"
1738,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1738,"Argamasilla de Calatrava",NA,"Municipality","Municipality"
1739,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1739,"Ballesteros de Calatrava",NA,"Municipality","Municipality"
1740,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1740,"Bolaños de Calatrava",NA,"Municipality","Municipality"
1741,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1741,"Cañada de Calatrava",NA,"Municipality","Municipality"
1742,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1742,"Cabezarados",NA,"Municipality","Municipality"
1743,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1743,"Calzada de Calatrava",NA,"Municipality","Municipality"
1744,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1744,"Caracuel de Calatrava",NA,"Municipality","Municipality"
1745,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1745,"Carrión de Calatrava",NA,"Municipality","Municipality"
1746,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1746,"Ciudad Real",NA,"Municipality","Municipality"
1747,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1747,"Corral de Calatrava",NA,"Municipality","Municipality"
1748,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1748,"Fernán Caballero",NA,"Municipality","Municipality"
1749,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1749,"Granátula de Calatrava",NA,"Municipality","Municipality"
1750,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1750,"Los Pozuelos de Calatrava",NA,"Municipality","Municipality"
1751,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1751,"Miguelturra",NA,"Municipality","Municipality"
1752,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1752,"Moral de Calatrava",NA,"Municipality","Municipality"
1753,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1753,"Picón",NA,"Municipality","Municipality"
1754,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1754,"Poblete",NA,"Municipality","Municipality"
1755,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1755,"Pozuelo de Calatrava",NA,"Municipality","Municipality"
1756,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1756,"Torralba de Calatrava",NA,"Municipality","Municipality"
1757,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1757,"Valenzuela de Calatrava",NA,"Municipality","Municipality"
1758,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1758,"Villamayor de Calatrava",NA,"Municipality","Municipality"
1759,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",100,"n.a. (80)",1759,"Villar del Pozo",NA,"Municipality","Municipality"
1760,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1760,"Albaladejo",NA,"Municipality","Municipality"
1761,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1761,"Alcubillas",NA,"Municipality","Municipality"
1762,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1762,"Alhambra",NA,"Municipality","Municipality"
1763,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1763,"Almedina",NA,"Municipality","Municipality"
1764,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1764,"Cózar",NA,"Municipality","Municipality"
1765,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1765,"Carrizosa",NA,"Municipality","Municipality"
1766,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1766,"Castellar de Santiago",NA,"Municipality","Municipality"
1767,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1767,"Fuenllana",NA,"Municipality","Municipality"
1768,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1768,"Montiel",NA,"Municipality","Municipality"
1769,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1769,"Puebla del Príncipe",NA,"Municipality","Municipality"
1770,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1770,"Santa Cruz de los Cáñamos",NA,"Municipality","Municipality"
1771,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1771,"Terrinches",NA,"Municipality","Municipality"
1772,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1772,"Torre de Juan Abad",NA,"Municipality","Municipality"
1773,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1773,"Torrenueva",NA,"Municipality","Municipality"
1774,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1774,"Villahermosa",NA,"Municipality","Municipality"
1775,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1775,"Villamanrique",NA,"Municipality","Municipality"
1776,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1776,"Villanueva de la Fuente",NA,"Municipality","Municipality"
1777,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",101,"n.a. (81)",1777,"Villanueva de los Infantes",NA,"Municipality","Municipality"
1778,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1778,"Alcoba",NA,"Municipality","Municipality"
1779,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1779,"Arroba de los Montes",NA,"Municipality","Municipality"
1780,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1780,"El Robledo",NA,"Municipality","Municipality"
1781,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1781,"Fontanarejo",NA,"Municipality","Municipality"
1782,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1782,"Fuente el Fresno",NA,"Municipality","Municipality"
1783,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1783,"Horcajo de los Montes",NA,"Municipality","Municipality"
1784,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1784,"Los Cortijos",NA,"Municipality","Municipality"
1785,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1785,"Luciana",NA,"Municipality","Municipality"
1786,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1786,"Malagón",NA,"Municipality","Municipality"
1787,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1787,"Navalpino",NA,"Municipality","Municipality"
1788,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1788,"Navas de Estena",NA,"Municipality","Municipality"
1789,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1789,"Piedrabuena",NA,"Municipality","Municipality"
1790,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1790,"Porzuna",NA,"Municipality","Municipality"
1791,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1791,"Puebla de Don Rodrigo",NA,"Municipality","Municipality"
1792,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",102,"n.a. (82)",1792,"Retuerta del Bullaque",NA,"Municipality","Municipality"
1793,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",103,"n.a. (83)",1793,"Agudo",NA,"Municipality","Municipality"
1794,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",103,"n.a. (83)",1794,"Alamillo",NA,"Municipality","Municipality"
1795,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",103,"n.a. (83)",1795,"Almadén",NA,"Municipality","Municipality"
1796,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",103,"n.a. (83)",1796,"Almadenejos",NA,"Municipality","Municipality"
1797,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",103,"n.a. (83)",1797,"Chillón",NA,"Municipality","Municipality"
1798,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",103,"n.a. (83)",1798,"Guadalmez",NA,"Municipality","Municipality"
1799,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",103,"n.a. (83)",1799,"Saceruela",NA,"Municipality","Municipality"
1800,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",103,"n.a. (83)",1800,"Valdemanco del Esteras",NA,"Municipality","Municipality"
1801,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",104,"n.a. (84)",1801,"Anchuras",NA,"Municipality","Municipality"
1802,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1802,"Abenójar",NA,"Municipality","Municipality"
1803,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1803,"Almodóvar del Campo",NA,"Municipality","Municipality"
1804,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1804,"Almuradiel",NA,"Municipality","Municipality"
1805,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1805,"Brazatortas",NA,"Municipality","Municipality"
1806,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1806,"Cabezarrubias del Puerto",NA,"Municipality","Municipality"
1807,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1807,"Fuencaliente",NA,"Municipality","Municipality"
1808,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1808,"Hinojosas de Calatrava",NA,"Municipality","Municipality"
1809,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1809,"Mestanza",NA,"Municipality","Municipality"
1810,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1810,"Puertollano",NA,"Municipality","Municipality"
1811,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1811,"San Lorenzo de Calatrava",NA,"Municipality","Municipality"
1812,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1812,"Solana del Pino",NA,"Municipality","Municipality"
1813,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1813,"Villanueva de San Carlos",NA,"Municipality","Municipality"
1814,215,"ESP","Spain",4,"Castilla-La Mancha",14,"Ciudad Real",105,"n.a. (85)",1814,"Viso del Marqués",NA,"Municipality","Municipality"
1815,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1815,"Albalate de las Nogueras",NA,"Municipality","Municipality"
1816,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1816,"Albendea",NA,"Municipality","Municipality"
1817,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1817,"Alcantud",NA,"Municipality","Municipality"
1818,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1818,"Alcohujate",NA,"Municipality","Municipality"
1819,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1819,"Arandilla del Arroyo",NA,"Municipality","Municipality"
1820,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1820,"Arrancacepas",NA,"Municipality","Municipality"
1821,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1821,"Barajas de Melo",NA,"Municipality","Municipality"
1822,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1822,"Buciegas",NA,"Municipality","Municipality"
1823,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1823,"Buendía",NA,"Municipality","Municipality"
1824,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1824,"Cañaveras",NA,"Municipality","Municipality"
1825,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1825,"Cañaveruelas",NA,"Municipality","Municipality"
1826,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1826,"Canalejas del Arroyo",NA,"Municipality","Municipality"
1827,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1827,"Castejón",NA,"Municipality","Municipality"
1828,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1828,"Castillo-Albaráñez",NA,"Municipality","Municipality"
1829,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1829,"Gascueña",NA,"Municipality","Municipality"
1830,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1830,"Huete",NA,"Municipality","Municipality"
1831,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1831,"La Peraleja",NA,"Municipality","Municipality"
1832,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1832,"Leganiel",NA,"Municipality","Municipality"
1833,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1833,"Los Valdecolmenas",NA,"Municipality","Municipality"
1834,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1834,"Olmeda de la Cuesta",NA,"Municipality","Municipality"
1835,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1835,"Olmedilla de Eliz",NA,"Municipality","Municipality"
1836,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1836,"Pineda de Gigüela",NA,"Municipality","Municipality"
1837,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1837,"Portalrubio de Guadamejud",NA,"Municipality","Municipality"
1838,215,"ESP","Spain",4,"Castilla-La Mancha",15,"Cuenca",106,"n.a. (93)",1838,"Priego",NA,"Municipality","Municipality"
